time,province,city,confirm,heal,dead
2020/2/26,新疆,阿克苏,0,0,0
2020/2/27,新疆,阿克苏,0,0,0
2020/2/28,新疆,阿克苏,0,0,0
2020/2/29,新疆,阿克苏,0,0,0
2020/3/1,新疆,阿克苏,0,0,0
2020/3/2,新疆,阿克苏,0,0,0
2020/3/3,新疆,阿克苏,0,0,0
2020/3/4,新疆,阿克苏,0,0,0
2020/3/5,新疆,阿克苏,0,0,0
2020/3/6,新疆,阿克苏,0,0,0
2020/3/7,新疆,阿克苏,0,0,0
2020/3/8,新疆,阿克苏,0,0,0
2020/3/9,新疆,阿克苏,0,0,0
2020/3/10,新疆,阿克苏,0,0,0
2020/3/11,新疆,阿克苏,0,0,0
2020/3/12,新疆,阿克苏,0,0,0
2020/3/13,新疆,阿克苏,0,0,0
2020/3/14,新疆,阿克苏,0,0,0
2020/2/7,新疆,兵团第八师石河子市,1,0,0
2020/2/8,新疆,兵团第八师石河子市,0,0,0
2020/2/9,新疆,兵团第八师石河子市,0,0,0
2020/2/10,新疆,兵团第八师石河子市,1,0,0
2020/2/11,新疆,兵团第八师石河子市,0,0,0
2020/2/12,新疆,兵团第八师石河子市,0,0,1
2020/2/13,新疆,兵团第八师石河子市,0,0,0
2020/2/14,新疆,兵团第八师石河子市,1,0,0
2020/2/15,新疆,兵团第八师石河子市,0,1,0
2020/2/16,新疆,兵团第八师石河子市,0,0,0
2020/2/17,新疆,兵团第八师石河子市,1,0,0
2020/2/18,新疆,兵团第八师石河子市,0,0,0
2020/2/19,新疆,兵团第八师石河子市,0,0,0
2020/2/20,新疆,兵团第八师石河子市,0,0,0
2020/2/21,新疆,兵团第八师石河子市,0,0,0
2020/2/22,新疆,兵团第八师石河子市,0,0,0
2020/2/23,新疆,兵团第八师石河子市,0,0,0
2020/2/24,新疆,兵团第八师石河子市,0,0,0
2020/2/25,新疆,兵团第八师石河子市,0,0,0
2020/2/26,新疆,兵团第八师石河子市,0,0,0
2020/2/27,新疆,兵团第八师石河子市,0,0,0
2020/2/28,新疆,兵团第八师石河子市,0,1,0
2020/2/29,新疆,兵团第八师石河子市,0,0,0
2020/3/1,新疆,兵团第八师石河子市,0,0,0
2020/3/2,新疆,兵团第八师石河子市,0,0,0
2020/3/3,新疆,兵团第八师石河子市,0,1,0
2020/3/4,新疆,兵团第八师石河子市,0,0,0
2020/3/5,新疆,兵团第八师石河子市,0,0,0
2020/3/6,新疆,兵团第八师石河子市,0,0,0
2020/3/7,新疆,兵团第八师石河子市,0,0,0
2020/3/8,新疆,兵团第八师石河子市,0,0,0
2020/3/9,新疆,兵团第八师石河子市,0,0,0
2020/3/10,新疆,兵团第八师石河子市,0,0,0
2020/3/11,新疆,兵团第八师石河子市,0,0,0
2020/3/12,新疆,兵团第八师石河子市,0,0,0
2020/3/13,新疆,兵团第八师石河子市,0,0,0
2020/3/14,新疆,兵团第八师石河子市,0,0,0
2020/2/7,新疆,兵团第七师,1,0,0
2020/2/8,新疆,兵团第七师,0,0,0
2020/2/9,新疆,兵团第七师,0,0,0
2020/2/10,新疆,兵团第七师,0,0,0
2020/2/11,新疆,兵团第七师,0,0,0
2020/2/12,新疆,兵团第七师,0,0,0
2020/2/13,新疆,兵团第七师,0,1,0
2020/2/14,新疆,兵团第七师,0,0,0
2020/2/15,新疆,兵团第七师,0,0,0
2020/2/16,新疆,兵团第七师,0,0,0
2020/2/17,新疆,兵团第七师,0,0,0
2020/2/18,新疆,兵团第七师,0,0,0
2020/2/19,新疆,兵团第七师,0,0,0
2020/2/20,新疆,兵团第七师,0,0,0
2020/2/21,新疆,兵团第七师,0,0,0
2020/2/22,新疆,兵团第七师,0,0,0
2020/2/23,新疆,兵团第七师,0,0,0
2020/2/24,新疆,兵团第七师,0,0,0
2020/2/25,新疆,兵团第七师,0,0,0
2020/2/26,新疆,兵团第七师,0,0,0
2020/2/27,新疆,兵团第七师,0,0,0
2020/2/28,新疆,兵团第七师,0,0,0
2020/2/29,新疆,兵团第七师,0,0,0
2020/3/1,新疆,兵团第七师,0,0,0
2020/3/2,新疆,兵团第七师,0,0,0
2020/3/3,新疆,兵团第七师,0,0,0
2020/3/4,新疆,兵团第七师,0,0,0
2020/3/5,新疆,兵团第七师,0,0,0
2020/3/6,新疆,兵团第七师,0,0,0
2020/3/7,新疆,兵团第七师,0,0,0
2020/3/8,新疆,兵团第七师,0,0,0
2020/3/9,新疆,兵团第七师,0,0,0
2020/3/10,新疆,兵团第七师,0,0,0
2020/3/11,新疆,兵团第七师,0,0,0
2020/3/12,新疆,兵团第七师,0,0,0
2020/3/13,新疆,兵团第七师,0,0,0
2020/3/14,新疆,兵团第七师,0,0,0
2020/2/7,新疆,吐鲁番,1,0,0
2020/2/8,新疆,吐鲁番,0,0,0
2020/2/9,新疆,吐鲁番,0,0,0
2020/2/10,新疆,吐鲁番,0,0,0
2020/2/11,新疆,吐鲁番,0,0,0
2020/2/12,新疆,吐鲁番,0,0,0
2020/2/13,新疆,吐鲁番,0,0,0
2020/2/14,新疆,吐鲁番,0,0,0
2020/2/15,新疆,吐鲁番,0,0,0
2020/2/16,新疆,吐鲁番,0,0,0
2020/2/17,新疆,吐鲁番,0,0,0
2020/2/18,新疆,吐鲁番,0,0,0
2020/2/19,新疆,吐鲁番,0,0,0
2020/2/20,新疆,吐鲁番,0,0,0
2020/2/21,新疆,吐鲁番,0,0,0
2020/2/22,新疆,吐鲁番,0,0,0
2020/2/23,新疆,吐鲁番,0,0,0
2020/2/24,新疆,吐鲁番,0,0,0
2020/2/25,新疆,吐鲁番,0,0,0
2020/2/26,新疆,吐鲁番,0,0,0
2020/2/27,新疆,吐鲁番,0,0,0
2020/2/28,新疆,吐鲁番,0,0,0
2020/2/29,新疆,吐鲁番,0,0,0
2020/3/1,新疆,吐鲁番,0,0,0
2020/3/2,新疆,吐鲁番,0,0,0
2020/3/3,新疆,吐鲁番,0,0,0
2020/3/4,新疆,吐鲁番,0,0,0
2020/3/5,新疆,吐鲁番,0,0,0
2020/3/6,新疆,吐鲁番,0,0,0
2020/3/7,新疆,吐鲁番,0,0,0
2020/3/8,新疆,吐鲁番,0,0,0
2020/3/9,新疆,吐鲁番,0,0,0
2020/3/10,新疆,吐鲁番,0,0,0
2020/3/11,新疆,吐鲁番,0,0,0
2020/3/12,新疆,吐鲁番,0,0,0
2020/3/13,新疆,吐鲁番,0,0,0
2020/3/14,新疆,吐鲁番,0,0,0
2020/2/7,新疆,昌吉,2,0,0
2020/2/8,新疆,昌吉,0,0,0
2020/2/9,新疆,昌吉,0,0,0
2020/2/10,新疆,昌吉,0,0,0
2020/2/11,新疆,昌吉,0,0,0
2020/2/12,新疆,昌吉,0,0,0
2020/2/13,新疆,昌吉,0,0,0
2020/2/14,新疆,昌吉,0,0,0
2020/2/15,新疆,昌吉,0,0,0
2020/2/16,新疆,昌吉,0,0,0
2020/2/17,新疆,昌吉,0,0,0
2020/2/18,新疆,昌吉,0,0,0
2020/2/19,新疆,昌吉,0,0,0
2020/2/20,新疆,昌吉,0,0,0
2020/2/21,新疆,昌吉,0,0,0
2020/2/22,新疆,昌吉,0,0,0
2020/2/23,新疆,昌吉,0,0,0
2020/2/24,新疆,昌吉,0,0,0
2020/2/25,新疆,昌吉,0,0,0
2020/2/26,新疆,昌吉,0,0,0
2020/2/27,新疆,昌吉,0,0,0
2020/2/28,新疆,昌吉,0,0,0
2020/2/29,新疆,昌吉,0,0,0
2020/3/1,新疆,昌吉,0,0,0
2020/3/2,新疆,昌吉,0,0,0
2020/3/3,新疆,昌吉,0,0,0
2020/3/4,新疆,昌吉,0,0,0
2020/3/5,新疆,昌吉,0,0,0
2020/3/6,新疆,昌吉,0,0,0
2020/3/7,新疆,昌吉,0,0,0
2020/3/8,新疆,昌吉,0,0,0
2020/3/9,新疆,昌吉,0,0,0
2020/3/10,新疆,昌吉,0,0,0
2020/3/11,新疆,昌吉,0,0,0
2020/3/12,新疆,昌吉,0,0,0
2020/3/13,新疆,昌吉,0,0,0
2020/3/14,新疆,昌吉,0,0,0
2020/2/7,内蒙古,乌兰察布,3,0,0
2020/2/8,内蒙古,乌兰察布,0,0,0
2020/2/9,内蒙古,乌兰察布,0,0,0
2020/2/10,内蒙古,乌兰察布,0,0,0
2020/2/11,内蒙古,乌兰察布,0,0,0
2020/2/12,内蒙古,乌兰察布,0,0,0
2020/2/13,内蒙古,乌兰察布,0,0,0
2020/2/14,内蒙古,乌兰察布,0,0,0
2020/2/15,内蒙古,乌兰察布,0,0,0
2020/2/16,内蒙古,乌兰察布,0,1,0
2020/2/17,内蒙古,乌兰察布,0,0,0
2020/2/18,内蒙古,乌兰察布,0,0,0
2020/2/19,内蒙古,乌兰察布,0,0,0
2020/2/20,内蒙古,乌兰察布,0,0,0
2020/2/21,内蒙古,乌兰察布,0,0,0
2020/2/22,内蒙古,乌兰察布,0,0,0
2020/2/23,内蒙古,乌兰察布,0,0,0
2020/2/24,内蒙古,乌兰察布,0,0,0
2020/2/25,内蒙古,乌兰察布,0,0,0
2020/2/26,内蒙古,乌兰察布,0,1,0
2020/2/27,内蒙古,乌兰察布,0,0,0
2020/2/28,内蒙古,乌兰察布,0,0,0
2020/2/29,内蒙古,乌兰察布,0,0,0
2020/3/1,内蒙古,乌兰察布,0,0,0
2020/3/2,内蒙古,乌兰察布,0,0,0
2020/3/3,内蒙古,乌兰察布,0,0,0
2020/3/4,内蒙古,乌兰察布,0,0,0
2020/3/5,内蒙古,乌兰察布,0,0,0
2020/3/6,内蒙古,乌兰察布,0,0,0
2020/3/7,内蒙古,乌兰察布,0,0,0
2020/3/8,内蒙古,乌兰察布,0,0,0
2020/3/9,内蒙古,乌兰察布,0,0,0
2020/3/10,内蒙古,乌兰察布,0,0,0
2020/3/11,内蒙古,乌兰察布,0,1,0
2020/3/12,内蒙古,乌兰察布,0,0,0
2020/3/13,内蒙古,乌兰察布,0,0,0
2020/3/14,内蒙古,乌兰察布,0,0,0
2020/2/7,新疆,兵团第九师,4,0,0
2020/2/8,新疆,兵团第九师,0,0,0
2020/2/9,新疆,兵团第九师,0,0,0
2020/2/10,新疆,兵团第九师,0,0,0
2020/2/11,新疆,兵团第九师,0,0,0
2020/2/12,新疆,兵团第九师,0,0,0
2020/2/13,新疆,兵团第九师,0,0,0
2020/2/14,新疆,兵团第九师,0,0,0
2020/2/15,新疆,兵团第九师,0,0,0
2020/2/16,新疆,兵团第九师,0,0,0
2020/2/17,新疆,兵团第九师,0,0,0
2020/2/18,新疆,兵团第九师,0,0,0
2020/2/19,新疆,兵团第九师,0,0,0
2020/2/20,新疆,兵团第九师,0,0,0
2020/2/21,新疆,兵团第九师,0,0,1
2020/2/22,新疆,兵团第九师,0,0,0
2020/2/23,新疆,兵团第九师,0,0,0
2020/2/24,新疆,兵团第九师,0,1,0
2020/2/25,新疆,兵团第九师,0,0,0
2020/2/26,新疆,兵团第九师,0,0,0
2020/2/27,新疆,兵团第九师,0,0,0
2020/2/28,新疆,兵团第九师,0,1,0
2020/2/29,新疆,兵团第九师,0,0,0
2020/3/1,新疆,兵团第九师,0,0,0
2020/3/2,新疆,兵团第九师,0,0,0
2020/3/3,新疆,兵团第九师,0,0,0
2020/3/4,新疆,兵团第九师,0,0,0
2020/3/5,新疆,兵团第九师,0,0,0
2020/3/6,新疆,兵团第九师,0,0,0
2020/3/7,新疆,兵团第九师,0,0,0
2020/3/8,新疆,兵团第九师,0,1,0
2020/3/9,新疆,兵团第九师,0,0,0
2020/3/10,新疆,兵团第九师,0,0,0
2020/3/11,新疆,兵团第九师,0,0,0
2020/3/12,新疆,兵团第九师,0,0,0
2020/3/13,新疆,兵团第九师,0,0,0
2020/3/14,新疆,兵团第九师,0,0,0
2020/2/7,新疆,乌鲁木齐,18,0,0
2020/2/8,新疆,乌鲁木齐,2,0,0
2020/2/9,新疆,乌鲁木齐,0,0,0
2020/2/10,新疆,乌鲁木齐,0,0,0
2020/2/11,新疆,乌鲁木齐,0,2,0
2020/2/12,新疆,乌鲁木齐,1,0,0
2020/2/13,新疆,乌鲁木齐,2,0,0
2020/2/14,新疆,乌鲁木齐,0,0,0
2020/2/15,新疆,乌鲁木齐,0,1,0
2020/2/16,新疆,乌鲁木齐,0,1,0
2020/2/17,新疆,乌鲁木齐,0,0,0
2020/2/18,新疆,乌鲁木齐,0,2,0
2020/2/19,新疆,乌鲁木齐,0,2,0
2020/2/20,新疆,乌鲁木齐,0,2,0
2020/2/21,新疆,乌鲁木齐,0,0,0
2020/2/22,新疆,乌鲁木齐,0,0,0
2020/2/23,新疆,乌鲁木齐,0,3,0
2020/2/24,新疆,乌鲁木齐,0,0,0
2020/2/25,新疆,乌鲁木齐,0,0,0
2020/2/26,新疆,乌鲁木齐,0,0,0
2020/2/27,新疆,乌鲁木齐,0,1,0
2020/2/28,新疆,乌鲁木齐,0,2,0
2020/2/29,新疆,乌鲁木齐,0,1,0
2020/3/1,新疆,乌鲁木齐,0,2,0
2020/3/2,新疆,乌鲁木齐,0,2,0
2020/3/3,新疆,乌鲁木齐,0,1,0
2020/3/4,新疆,乌鲁木齐,0,0,0
2020/3/5,新疆,乌鲁木齐,0,0,0
2020/3/6,新疆,乌鲁木齐,0,1,0
2020/3/7,新疆,乌鲁木齐,0,0,0
2020/3/8,新疆,乌鲁木齐,0,0,0
2020/3/9,新疆,乌鲁木齐,0,0,0
2020/3/10,新疆,乌鲁木齐,0,0,0
2020/3/11,新疆,乌鲁木齐,0,0,0
2020/3/12,新疆,乌鲁木齐,0,0,0
2020/3/13,新疆,乌鲁木齐,0,0,0
2020/3/14,新疆,乌鲁木齐,0,0,0
2020/2/7,宁夏,石嘴山,1,0,0
2020/2/8,宁夏,石嘴山,0,0,0
2020/2/9,宁夏,石嘴山,0,0,0
2020/2/10,宁夏,石嘴山,0,0,0
2020/2/11,宁夏,石嘴山,0,0,0
2020/2/12,宁夏,石嘴山,0,1,0
2020/2/13,宁夏,石嘴山,0,0,0
2020/2/14,宁夏,石嘴山,0,0,0
2020/2/15,宁夏,石嘴山,0,0,0
2020/2/16,宁夏,石嘴山,0,0,0
2020/2/17,宁夏,石嘴山,0,0,0
2020/2/18,宁夏,石嘴山,0,0,0
2020/2/19,宁夏,石嘴山,0,0,0
2020/2/20,宁夏,石嘴山,0,0,0
2020/2/21,宁夏,石嘴山,0,0,0
2020/2/22,宁夏,石嘴山,0,0,0
2020/2/23,宁夏,石嘴山,0,0,0
2020/2/24,宁夏,石嘴山,0,0,0
2020/2/25,宁夏,石嘴山,0,0,0
2020/2/26,宁夏,石嘴山,0,0,0
2020/2/27,宁夏,石嘴山,0,0,0
2020/2/28,宁夏,石嘴山,0,0,0
2020/2/29,宁夏,石嘴山,0,0,0
2020/3/1,宁夏,石嘴山,0,0,0
2020/3/2,宁夏,石嘴山,0,0,0
2020/3/3,宁夏,石嘴山,0,0,0
2020/3/4,宁夏,石嘴山,0,0,0
2020/3/5,宁夏,石嘴山,0,0,0
2020/3/6,宁夏,石嘴山,0,0,0
2020/3/7,宁夏,石嘴山,0,0,0
2020/3/8,宁夏,石嘴山,0,0,0
2020/3/9,宁夏,石嘴山,0,0,0
2020/3/10,宁夏,石嘴山,0,0,0
2020/3/11,宁夏,石嘴山,0,0,0
2020/3/12,宁夏,石嘴山,0,0,0
2020/3/13,宁夏,石嘴山,0,0,0
2020/3/14,宁夏,石嘴山,0,0,0
2020/2/7,宁夏,宁东管委会,1,0,0
2020/2/8,宁夏,宁东管委会,0,0,0
2020/2/9,宁夏,宁东管委会,0,0,0
2020/2/10,宁夏,宁东管委会,0,0,0
2020/2/11,宁夏,宁东管委会,0,0,0
2020/2/12,宁夏,宁东管委会,0,0,0
2020/2/13,宁夏,宁东管委会,0,0,0
2020/2/14,宁夏,宁东管委会,0,0,0
2020/2/15,宁夏,宁东管委会,0,0,0
2020/2/16,宁夏,宁东管委会,0,0,0
2020/2/17,宁夏,宁东管委会,0,0,0
2020/2/18,宁夏,宁东管委会,0,0,0
2020/2/19,宁夏,宁东管委会,0,0,0
2020/2/20,宁夏,宁东管委会,0,0,0
2020/2/21,宁夏,宁东管委会,0,0,0
2020/2/22,宁夏,宁东管委会,0,0,0
2020/2/23,宁夏,宁东管委会,0,0,0
2020/2/24,宁夏,宁东管委会,0,0,0
2020/2/25,宁夏,宁东管委会,0,0,0
2020/2/26,宁夏,宁东管委会,0,0,0
2020/2/27,宁夏,宁东管委会,0,0,0
2020/2/28,宁夏,宁东管委会,0,0,0
2020/2/29,宁夏,宁东管委会,0,0,0
2020/3/1,宁夏,宁东管委会,0,0,0
2020/3/2,宁夏,宁东管委会,0,0,0
2020/3/3,宁夏,宁东管委会,0,0,0
2020/3/4,宁夏,宁东管委会,0,0,0
2020/3/5,宁夏,宁东管委会,0,0,0
2020/3/6,宁夏,宁东管委会,0,0,0
2020/3/7,宁夏,宁东管委会,0,0,0
2020/3/8,宁夏,宁东管委会,0,0,0
2020/3/9,宁夏,宁东管委会,0,0,0
2020/3/10,宁夏,宁东管委会,0,0,0
2020/3/11,宁夏,宁东管委会,0,0,0
2020/3/12,宁夏,宁东管委会,0,0,0
2020/3/13,宁夏,宁东管委会,0,0,0
2020/3/14,宁夏,宁东管委会,0,0,0
2020/2/7,宁夏,固原,2,0,0
2020/2/8,宁夏,固原,0,2,0
2020/2/9,宁夏,固原,1,0,0
2020/2/10,宁夏,固原,0,0,0
2020/2/11,宁夏,固原,0,0,0
2020/2/12,宁夏,固原,2,0,0
2020/2/13,宁夏,固原,0,0,0
2020/2/14,宁夏,固原,0,0,0
2020/2/15,宁夏,固原,0,0,0
2020/2/16,宁夏,固原,0,0,0
2020/2/17,宁夏,固原,0,0,0
2020/2/18,宁夏,固原,0,1,0
2020/2/19,宁夏,固原,0,0,0
2020/2/20,宁夏,固原,0,0,0
2020/2/21,宁夏,固原,0,0,0
2020/2/22,宁夏,固原,0,0,0
2020/2/23,宁夏,固原,0,1,0
2020/2/24,宁夏,固原,0,0,0
2020/2/25,宁夏,固原,0,0,0
2020/2/26,宁夏,固原,0,1,0
2020/2/27,宁夏,固原,0,0,0
2020/2/28,宁夏,固原,0,0,0
2020/2/29,宁夏,固原,0,0,0
2020/3/1,宁夏,固原,0,0,0
2020/3/2,宁夏,固原,0,0,0
2020/3/3,宁夏,固原,0,0,0
2020/3/4,宁夏,固原,0,0,0
2020/3/5,宁夏,固原,0,0,0
2020/3/6,宁夏,固原,0,0,0
2020/3/7,宁夏,固原,0,0,0
2020/3/8,宁夏,固原,0,0,0
2020/3/9,宁夏,固原,0,0,0
2020/3/10,宁夏,固原,0,0,0
2020/3/11,宁夏,固原,0,0,0
2020/3/12,宁夏,固原,0,0,0
2020/3/13,宁夏,固原,0,0,0
2020/3/14,宁夏,固原,0,0,0
2020/2/7,宁夏,中卫,3,0,0
2020/2/8,宁夏,中卫,0,2,0
2020/2/9,宁夏,中卫,0,0,0
2020/2/10,宁夏,中卫,0,0,0
2020/2/11,宁夏,中卫,0,0,0
2020/2/12,宁夏,中卫,0,0,0
2020/2/13,宁夏,中卫,0,0,0
2020/2/14,宁夏,中卫,0,0,0
2020/2/15,宁夏,中卫,0,1,0
2020/2/16,宁夏,中卫,0,0,0
2020/2/17,宁夏,中卫,0,0,0
2020/2/18,宁夏,中卫,0,0,0
2020/2/19,宁夏,中卫,0,0,0
2020/2/20,宁夏,中卫,0,0,0
2020/2/21,宁夏,中卫,0,0,0
2020/2/22,宁夏,中卫,0,0,0
2020/2/23,宁夏,中卫,0,0,0
2020/2/24,宁夏,中卫,0,0,0
2020/2/25,宁夏,中卫,0,0,0
2020/2/26,宁夏,中卫,0,0,0
2020/2/27,宁夏,中卫,1,0,0
2020/2/28,宁夏,中卫,0,0,0
2020/2/29,宁夏,中卫,0,0,0
2020/3/1,宁夏,中卫,0,0,0
2020/3/2,宁夏,中卫,0,0,0
2020/3/3,宁夏,中卫,0,0,0
2020/3/4,宁夏,中卫,0,0,0
2020/3/5,宁夏,中卫,0,0,0
2020/3/6,宁夏,中卫,0,0,0
2020/3/7,宁夏,中卫,0,0,0
2020/3/8,宁夏,中卫,0,0,0
2020/3/9,宁夏,中卫,0,0,0
2020/3/10,宁夏,中卫,0,0,0
2020/3/11,宁夏,中卫,0,0,0
2020/3/12,宁夏,中卫,0,0,0
2020/3/13,宁夏,中卫,0,0,0
2020/3/14,宁夏,中卫,0,0,0
2020/2/7,宁夏,吴忠,9,0,0
2020/2/8,宁夏,吴忠,1,4,0
2020/2/9,宁夏,吴忠,3,0,0
2020/2/10,宁夏,吴忠,2,0,0
2020/2/11,宁夏,吴忠,4,2,0
2020/2/12,宁夏,吴忠,3,0,0
2020/2/13,宁夏,吴忠,3,0,0
2020/2/14,宁夏,吴忠,2,0,0
2020/2/15,宁夏,吴忠,0,0,0
2020/2/16,宁夏,吴忠,0,0,0
2020/2/17,宁夏,吴忠,0,0,0
2020/2/18,宁夏,吴忠,1,3,0
2020/2/19,宁夏,吴忠,0,0,0
2020/2/20,宁夏,吴忠,0,0,0
2020/2/21,宁夏,吴忠,0,3,0
2020/2/22,宁夏,吴忠,0,0,0
2020/2/23,宁夏,吴忠,0,7,0
2020/2/24,宁夏,吴忠,0,1,0
2020/2/25,宁夏,吴忠,0,2,0
2020/2/26,宁夏,吴忠,0,3,0
2020/2/27,宁夏,吴忠,0,1,0
2020/2/28,宁夏,吴忠,0,0,0
2020/2/29,宁夏,吴忠,0,1,0
2020/3/1,宁夏,吴忠,0,0,0
2020/3/2,宁夏,吴忠,0,0,0
2020/3/3,宁夏,吴忠,0,0,0
2020/3/4,宁夏,吴忠,0,0,0
2020/3/5,宁夏,吴忠,0,0,0
2020/3/6,宁夏,吴忠,0,0,0
2020/3/7,宁夏,吴忠,0,0,0
2020/3/8,宁夏,吴忠,0,0,0
2020/3/9,宁夏,吴忠,0,0,0
2020/3/10,宁夏,吴忠,0,0,0
2020/3/11,宁夏,吴忠,0,1,0
2020/3/12,宁夏,吴忠,0,0,0
2020/3/13,宁夏,吴忠,0,0,0
2020/3/14,宁夏,吴忠,0,0,0
2020/2/7,宁夏,银川,29,3,0
2020/2/8,宁夏,银川,29,2,0
2020/2/9,宁夏,银川,0,0,0
2020/2/10,宁夏,银川,2,0,0
2020/2/11,宁夏,银川,1,6,0
2020/2/12,宁夏,银川,1,1,0
2020/2/13,宁夏,银川,0,0,0
2020/2/14,宁夏,银川,1,3,0
2020/2/15,宁夏,银川,0,5,0
2020/2/16,宁夏,银川,0,0,0
2020/2/17,宁夏,银川,0,2,0
2020/2/18,宁夏,银川,0,3,0
2020/2/19,宁夏,银川,0,0,0
2020/2/20,宁夏,银川,0,2,0
2020/2/21,宁夏,银川,0,1,0
2020/2/22,宁夏,银川,0,0,0
2020/2/23,宁夏,银川,0,1,0
2020/2/24,宁夏,银川,0,0,0
2020/2/25,宁夏,银川,0,1,0
2020/2/26,宁夏,银川,0,0,0
2020/2/27,宁夏,银川,0,2,0
2020/2/28,宁夏,银川,0,0,0
2020/2/29,宁夏,银川,1,0,0
2020/3/1,宁夏,银川,0,0,0
2020/3/2,宁夏,银川,1,0,0
2020/3/3,宁夏,银川,0,0,0
2020/3/4,宁夏,银川,1,0,0
2020/3/5,宁夏,银川,0,0,0
2020/3/6,宁夏,银川,0,2,0
2020/3/7,宁夏,银川,0,0,0
2020/3/8,宁夏,银川,0,0,0
2020/3/9,宁夏,银川,0,0,0
2020/3/10,宁夏,银川,0,0,0
2020/3/11,宁夏,银川,0,0,0
2020/3/12,宁夏,银川,0,0,0
2020/3/13,宁夏,银川,0,0,0
2020/3/14,宁夏,银川,0,1,0
2020/2/7,内蒙古,兴安盟,1,0,0
2020/2/8,内蒙古,兴安盟,0,0,0
2020/2/9,内蒙古,兴安盟,0,0,0
2020/2/10,内蒙古,兴安盟,0,0,0
2020/2/11,内蒙古,兴安盟,0,0,0
2020/2/12,内蒙古,兴安盟,0,0,0
2020/2/13,内蒙古,兴安盟,0,0,0
2020/2/14,内蒙古,兴安盟,0,0,0
2020/2/15,内蒙古,兴安盟,0,0,0
2020/2/16,内蒙古,兴安盟,0,0,0
2020/2/17,内蒙古,兴安盟,0,0,0
2020/2/18,内蒙古,兴安盟,0,0,0
2020/2/19,内蒙古,兴安盟,0,0,0
2020/2/20,内蒙古,兴安盟,0,0,0
2020/2/21,内蒙古,兴安盟,0,0,0
2020/2/22,内蒙古,兴安盟,0,0,0
2020/2/23,内蒙古,兴安盟,0,0,0
2020/2/24,内蒙古,兴安盟,0,0,0
2020/2/25,内蒙古,兴安盟,0,0,0
2020/2/26,内蒙古,兴安盟,0,0,0
2020/2/27,内蒙古,兴安盟,0,0,0
2020/2/28,内蒙古,兴安盟,0,1,0
2020/2/29,内蒙古,兴安盟,0,0,0
2020/3/1,内蒙古,兴安盟,0,0,0
2020/3/2,内蒙古,兴安盟,0,0,0
2020/3/3,内蒙古,兴安盟,0,0,0
2020/3/4,内蒙古,兴安盟,0,0,0
2020/3/5,内蒙古,兴安盟,0,0,0
2020/3/6,内蒙古,兴安盟,0,0,0
2020/3/7,内蒙古,兴安盟,0,0,0
2020/3/8,内蒙古,兴安盟,0,0,0
2020/3/9,内蒙古,兴安盟,0,0,0
2020/3/10,内蒙古,兴安盟,0,0,0
2020/3/11,内蒙古,兴安盟,0,0,0
2020/3/12,内蒙古,兴安盟,0,0,0
2020/3/13,内蒙古,兴安盟,0,0,0
2020/3/14,内蒙古,兴安盟,0,0,0
2020/2/7,内蒙古,乌海市,2,0,0
2020/2/8,内蒙古,乌海市,0,0,0
2020/2/9,内蒙古,乌海市,0,0,0
2020/2/10,内蒙古,乌海市,0,0,0
2020/2/11,内蒙古,乌海市,0,0,0
2020/2/12,内蒙古,乌海市,0,0,0
2020/2/13,内蒙古,乌海市,0,0,0
2020/2/14,内蒙古,乌海市,0,0,0
2020/2/15,内蒙古,乌海市,0,0,0
2020/2/16,内蒙古,乌海市,0,0,0
2020/2/17,内蒙古,乌海市,0,0,0
2020/2/18,内蒙古,乌海市,0,0,0
2020/2/19,内蒙古,乌海市,0,0,0
2020/2/20,内蒙古,乌海市,0,0,0
2020/2/21,内蒙古,乌海市,0,0,0
2020/2/22,内蒙古,乌海市,0,0,0
2020/2/23,内蒙古,乌海市,0,0,0
2020/2/24,内蒙古,乌海市,0,1,0
2020/2/25,内蒙古,乌海市,0,0,0
2020/2/26,内蒙古,乌海市,0,0,0
2020/2/27,内蒙古,乌海市,0,1,0
2020/2/28,内蒙古,乌海市,0,0,0
2020/2/29,内蒙古,乌海市,0,0,0
2020/3/1,内蒙古,乌海市,0,0,0
2020/3/2,内蒙古,乌海市,0,0,0
2020/3/3,内蒙古,乌海市,0,0,0
2020/3/4,内蒙古,乌海市,0,0,0
2020/3/5,内蒙古,乌海市,0,0,0
2020/3/6,内蒙古,乌海市,0,0,0
2020/3/7,内蒙古,乌海市,0,0,0
2020/3/8,内蒙古,乌海市,0,0,0
2020/3/9,内蒙古,乌海市,0,0,0
2020/3/10,内蒙古,乌海市,0,0,0
2020/3/11,内蒙古,乌海市,0,0,0
2020/3/12,内蒙古,乌海市,0,0,0
2020/3/13,内蒙古,乌海市,0,0,0
2020/3/14,内蒙古,乌海市,0,0,0
2020/2/7,内蒙古,通辽,2,0,0
2020/2/8,内蒙古,通辽,1,0,0
2020/2/9,内蒙古,通辽,0,0,0
2020/2/10,内蒙古,通辽,3,0,0
2020/2/11,内蒙古,通辽,0,0,0
2020/2/12,内蒙古,通辽,0,0,0
2020/2/13,内蒙古,通辽,0,0,0
2020/2/14,内蒙古,通辽,0,0,0
2020/2/15,内蒙古,通辽,0,0,0
2020/2/16,内蒙古,通辽,0,0,0
2020/2/17,内蒙古,通辽,1,0,0
2020/2/18,内蒙古,通辽,0,0,0
